"0.596701	0.403299	2",,1,,2,0,
"0.616094	0.383906	2",,2,,2,1,
"0.347665	0.652335	0",,1,,0,0,
"0.5756	0.4244	2",,error,,2,0,
"0.406394	0.593606	0",,2,,0,0,
"0.813949	0.186051	2",,error,,2,0,
"0.374937	0.625063	0",,1,,0,0,
"0.562827	0.437173	2",,error,,2,0,
"0.78086	0.21914	2",,2,,2,1,
"0.638531	0.361469	2",,0,,2,0,
"0.151283	0.848717	0",,2,,0,0,
"0.253503	0.746497	0",,1,,0,0,
"0.181895	0.818105	0",,0,,0,1,
"0.566552	0.433448	2",,1,,2,0,
"0.53863	0.46137	1",,1,,1,1,
"0.382323	0.617677	0",,error,,0,0,
"0.253612	0.746388	0",,0,,0,1,
"0.24764	0.75236	0",,2,,0,0,
"0.831904	0.168096	2",,2,,2,1,
"0.683383	0.316617	2",,error,,2,0,
"0.486744	0.513256	1",,0,,1,0,
"0.358336	0.641664	0",,1,,0,0,
"0.152986	0.847014	0",,0,,0,1,
"0.724025	0.275975	2",,0,,2,0,
"0.0346533	0.965347	0",,0,,0,1,
"0.81469	0.18531	2",,1,,2,0,
"0.341336	0.658664	0",,0,,0,1,
"0.341776	0.658224	0",,2,,0,0,
"0.650877	0.349123	2",,1,,2,0,
"0.480109	0.519891	1",,1,,1,1,
"0.546726	0.453274	1",,2,,1,0,
"0.637275	0.362725	2",,2,,2,1,
"0.0148927	0.985107	0",,2,,0,0,
"0.669307	0.330693	2",,1,,2,0,
"0.70711	0.29289	2",,2,,2,1,
"0.549392	0.450608	1",,0,,1,0,
"0.225703	0.774297	0",,1,,0,0,
"0.647307	0.352693	2",,2,,2,1,
"0.948816	0.0511845	2",,0,,2,0,
"0.49247	0.50753	1",,1,,1,1,
"0.111437	0.888563	0",,error,,0,0,
"0.626481	0.373519	2",,error,,2,0,
"0.239	0.761	0",,0,,0,1,
"0.692598	0.307402	2",,2,,2,1,
"0.379195	0.620805	0",,0,,0,1,
"0.575058	0.424942	2",,0,,2,0,
"0.472866	0.527134	1",,2,,1,0,
"0.209618	0.790382	0",,1,,0,0,
"0.659092	0.340908	2",,2,,2,1,
"0.00541954	0.99458	0",,1,,0,0,
"0.827706	0.172294	2",,2,,2,1,
"0.525758	0.474242	1",,2,,1,0,
"0.4541	0.5459	1",,2,,1,0,
"0.459112	0.540888	1",,2,,1,0,
"0.53635	0.46365	1",,1,,1,1,
"0.405809	0.594191	0",,2,,0,0,
"0.748677	0.251323	2",,error,,2,0,
"0.23643	0.76357	0",,0,,0,1,
"0.64816	0.35184	2",,1,,2,0,
"0.813652	0.186348	2",,0,,2,0,
"0.321895	0.678105	0",,1,,0,0,
"0.672009	0.327991	2",,1,,2,0,
"0.377144	0.622856	0",,0,,0,1,
"0.0984543	0.901546	0",,0,,0,1,
"0.19435	0.80565	0",,0,,0,1,
"0.129758	0.870242	0",,2,,0,0,
"0.410947	0.589053	0",,2,,0,0,
"0.671705	0.328295	2",,1,,2,0,
"0.697784	0.302216	2",,1,,2,0,
"0.693204	0.306796	2",,2,,2,1,
"0.639285	0.360715	2",,1,,2,0,
"0.152807	0.847193	0",,2,,0,0,
"0.631825	0.368175	2",,1,,2,0,
"0.0802024	0.919798	0",,0,,0,1,
"0.441365	0.558635	0",,1,,0,0,
"0.409975	0.590025	0",,1,,0,0,
"0.487824	0.512175	1",,1,,1,1,
"0.420048	0.579952	0",,0,,0,1,
"0.397155	0.602845	0",,1,,0,0,
"0.111685	0.888315	0",,0,,0,1,
"0.00497527	0.995025	0",,0,,0,1,
"0.665971	0.334029	2",,1,,2,0,
"0.0373199	0.96268	0",,0,,0,1,
"0.799814	0.200186	2",,2,,2,1,
"0.303855	0.696145	0",,2,,0,0,
"0.278309	0.721691	0",,0,,0,1,
"0.622343	0.377657	2",,2,,2,1,
"0.228922	0.771078	0",,2,,0,0,
"0.483841	0.516159	1",,0,,1,0,
"0.0618705	0.938129	0",,0,,0,1,
"0.624161	0.375839	2",,1,,2,0,
"0.522936	0.477064	1",,0,,1,0,
"0.994559	0.00544075	2",,1,,2,0,
"0.0215063	0.978494	0",,0,,0,1,
"0.940841	0.0591589	2",,2,,2,1,
"0.257822	0.742179	0",,1,,0,0,
"0.114765	0.885235	0",,2,,0,0,
"0.0921432	0.907857	0",,0,,0,1,
"0.839487	0.160513	2",,0,,2,0,
"0.292875	0.707125	0",,2,,0,0,
"0.0476288	0.952371	0",,0,,0,1,
"0.0689198	0.93108	0",,0,,0,1,
"0.927419	0.0725811	2",,0,,2,0,
"0.0856077	0.914392	0",,1,,0,0,
"0.973341	0.0266591	2",,2,,2,1,
"0.172091	0.827909	0",,0,,0,1,
"0.375267	0.624733	0",,0,,0,1,
"0.00675415	0.993246	0",,0,,0,1,
"0.0742918	0.925708	0",,0,,0,1,
"0.287866	0.712134	0",,0,,0,1,
"0.119415	0.880585	0",,0,,0,1,
"0.576793	0.423207	2",,2,,2,1,
"0.966937	0.0330628	2",,2,,2,1,
"0.265097	0.734903	0",,error,,0,0,
"0.0517557	0.948244	0",,error,,0,0,
"0.975224	0.0247757	2",,1,,2,0,
"0.0216866	0.978313	0",,2,,0,0,
"0.0476586	0.952341	0",,0,,0,1,
"0.0535503	0.94645	0",,0,,0,1,
"0.0211306	0.978869	0",,0,,0,1,
"0.364621	0.635379	0",,0,,0,1,
"0.147766	0.852234	0",,0,,0,1,
"0.342472	0.657528	0",,0,,0,1,
"0.233916	0.766084	0",,2,,0,0,
"0.479449	0.520551	1",,1,,1,1,
"0.434823	0.565177	0",,0,,0,1,
"0.093568	0.906432	0",,0,,0,1,
"0.403157	0.596843	0",,error,,0,0,
"0.0928797	0.90712	0",,2,,0,0,
"0.208521	0.791479	0",,0,,0,1,
"0.169346	0.830654	0",,1,,0,0,
"0.811254	0.188746	2",,2,,2,1,
"0.698463	0.301537	2",,1,,2,0,
"0.198068	0.801932	0",,0,,0,1,
"0.214627	0.785373	0",,0,,0,1,
"0.617089	0.382911	2",,1,,2,0,
"0.0598551	0.940145	0",,1,,0,0,
"0.879381	0.120619	2",,2,,2,1,
"0.553933	0.446067	2",,1,,2,0,
"0.571953	0.428047	2",,error,,2,0,
"0.546495	0.453505	1",,1,,1,1,
"0.569386	0.430614	2",,1,,2,0,
"0.0316443	0.968356	0",,0,,0,1,
"0.49236	0.50764	1",,0,,1,0,
"0.949386	0.0506137	2",,0,,2,0,
"0.588179	0.411821	2",,error,,2,0,
"0.671807	0.328193	2",,1,,2,0,
"0.914919	0.0850809	2",,0,,2,0,
"0.79915	0.20085	2",,1,,2,0,
"0.591957	0.408043	2",,1,,2,0,
"0.981128	0.0188719	2",,error,,2,0,
"0.685485	0.314515	2",,1,,2,0,
"0.582102	0.417898	2",,error,,2,0,
"0.126778	0.873222	0",,0,,0,1,
"0.540376	0.459624	1",,error,,1,0,
"0.59645	0.40355	2",,error,,2,0,
"0.128604	0.871396	0",,0,,0,1,
"0.365479	0.634521	0",,error,,0,0,
"0.507755	0.492245	1",,0,,1,0,
"0.510351	0.489649	1",,1,,1,1,
"0.253675	0.746325	0",,1,,0,0,
"0.658683	0.341317	2",,error,,2,0,
"0.88564	0.11436	2",,error,,2,0,
"0.626899	0.373101	2",,0,,2,0,
"0.708419	0.291581	2",,error,,2,0,
"0.882613	0.117387	2",,2,,2,1,
"0.277804	0.722196	0",,error,,0,0,
"0.595607	0.404393	2",,1,,2,0,
"0.29171	0.70829	0",,1,,0,0,
"0.28844	0.71156	0",,1,,0,0,
"0.952193	0.0478075	2",,error,,2,0,
"0.0100147	0.989985	0",,0,,0,1,
"0.590608	0.409392	2",,1,,2,0,
"0.0522406	0.947759	0",,2,,0,0,
"0.679466	0.320534	2",,2,,2,1,
"0.243943	0.756057	0",,1,,0,0,
"0.200286	0.799714	0",,0,,0,1,
"0.571071	0.428929	2",,1,,2,0,
"0.414901	0.585099	0",,1,,0,0,
"0.553471	0.446529	2",,0,,2,0,
"0.0405921	0.959408	0",,0,,0,1,
"0.534196	0.465804	1",,0,,1,0,
"0.494425	0.505575	1",,error,,1,0,
"0.478814	0.521186	1",,error,,1,0,
"0.617648	0.382352	2",,error,,2,0,
"0.511859	0.488141	1",,2,,1,0,
"0.0735491	0.926451	0",,error,,0,0,
"0.638183	0.361817	2",,0,,2,0,
"0.549777	0.450223	1",,1,,1,1,
"0.924465	0.0755347	2",,1,,2,0,
"0.713698	0.286302	2",,error,,2,0,
"0.544661	0.455338	1",,0,,1,0,
"0.649675	0.350325	2",,1,,2,0,
"0.553663	0.446337	2",,1,,2,0,
"0.366865	0.633135	0",,1,,0,0,
"0.0640746	0.935925	0",,0,,0,1,
"0.760104	0.239896	2",,0,,2,0,
"0.678187	0.321813	2",,2,,2,1,
"0.0178067	0.982193	0",,0,,0,1,
"0.0857056	0.914294	0",,0,,0,1,
"0.691989	0.308011	2",,2,,2,1,
"0.72283	0.27717	2",,1,,2,0,
"0.992016	0.00798419	2",,0,,2,0,
"0.82264	0.17736	2",,2,,2,1,
"0.249246	0.750754	0",,0,,0,1,
"0.525561	0.474439	1",,0,,1,0,
"0.372559	0.627441	0",,0,,0,1,
"0.275387	0.724613	0",,0,,0,1,
"0.352486	0.647514	0",,1,,0,0,
"0.312812	0.687188	0",,error,,0,0,
"0.397593	0.602407	0",,0,,0,1,
"0.561587	0.438413	2",,0,,2,0,
"0.473317	0.526683	1",,1,,1,1,
"0.906912	0.0930878	2",,2,,2,1,
"0.105909	0.894091	0",,0,,0,1,
"0.313426	0.686574	0",,1,,0,0,
"0.814312	0.185688	2",,1,,2,0,
"0.0374385	0.962561	0",,2,,0,0,
"0.285504	0.714496	0",,error,,0,0,
"0.547903	0.452097	1",,1,,1,1,
"0.94826	0.05174	2",,error,,2,0,
"0.723598	0.276402	2",,2,,2,1,
"0.102398	0.897602	0",,0,,0,1,
"0.532124	0.467876	1",,0,,1,0,
"0.10976	0.89024	0",,0,,0,1,
"0.155994	0.844006	0",,2,,0,0,
"0.112741	0.887259	0",,2,,0,0,
"0.236354	0.763646	0",,0,,0,1,
"0.144547	0.855453	0",,0,,0,1,
"0.360022	0.639978	0",,1,,0,0,
"0.24524	0.75476	0",,1,,0,0,
"0.900448	0.0995517	2",,0,,2,0,
"0.592925	0.407075	2",,1,,2,0,
"0.339132	0.660868	0",,1,,0,0,
"0.424047	0.575953	0",,2,,0,0,
"0.318856	0.681144	0",,2,,0,0,
"0.0275937	0.972406	0",,0,,0,1,
"0.554921	0.445079	2",,0,,2,0,
"0.775012	0.224988	2",,1,,2,0,
"0.196338	0.803662	0",,1,,0,0,
"0.0706728	0.929327	0",,0,,0,1,
"0.920364	0.0796361	2",,2,,2,1,
"0.12066	0.87934	0",,1,,0,0,
"0.815707	0.184293	2",,2,,2,1,
"0.563474	0.436526	2",,1,,2,0,
"0.683115	0.316885	2",,1,,2,0,
"0.658819	0.341181	2",,2,,2,1,
"0.503018	0.496982	1",,2,,1,0,
"0.164285	0.835715	0",,0,,0,1,
"0.438892	0.561108	0",,1,,0,0,
"0.286777	0.713223	0",,1,,0,0,
"0.0514093	0.948591	0",,0,,0,1,
"0.0854479	0.914552	0",,0,,0,1,
"0.572629	0.427371	2",,1,,2,0,
"0.40045	0.59955	0",,1,,0,0,
"0.404999	0.595001	0",,0,,0,1,
"0.441994	0.558006	0",,2,,0,0,
"0.418556	0.581444	0",,0,,0,1,
"0.00976196	0.990238	0",,0,,0,1,
"0.311928	0.688072	0",,1,,0,0,
"0.922965	0.0770347	2",,error,,2,0,
"0.120585	0.879415	0",,error,,0,0,
"0.266954	0.733046	0",,1,,0,0,
"0.625499	0.374501	2",,1,,2,0,
"0.377706	0.622294	0",,error,,0,0,
"0.183708	0.816292	0",,0,,0,1,
"0.145702	0.854298	0",,2,,0,0,
"0.345337	0.654663	0",,1,,0,0,
"0.124203	0.875797	0",,error,,0,0,
"0.179706	0.820294	0",,error,,0,0,
"0.993345	0.00665508	2",,2,,2,1,
"0.0414753	0.958525	0",,2,,0,0,
"0.84468	0.15532	2",,2,,2,1,
"0.00919677	0.990803	0",,0,,0,1,
"0.697558	0.302442	2",,2,,2,1,
"0.506422	0.493578	1",,1,,1,1,
"0.340016	0.659984	0",,2,,0,0,
"0.785074	0.214926	2",,2,,2,1,
"0.11984	0.88016	0",,0,,0,1,
"0.027928	0.972072	0",,0,,0,1,
"0.204871	0.795129	0",,0,,0,1,
"0.507572	0.492428	1",,2,,1,0,
"0.0581286	0.941871	0",,0,,0,1,
"0.356259	0.643741	0",,2,,0,0,
"0.136562	0.863438	0",,error,,0,0,
"0.387193	0.612807	0",,2,,0,0,
"0.209752	0.790248	0",,error,,0,0,
"0.0213553	0.978645	0",,2,,0,0,
"0.0895599	0.91044	0",,0,,0,1,
"0.802604	0.197396	2",,1,,2,0,
"0.207356	0.792644	0",,1,,0,0,
"0.539746	0.460254	1",,0,,1,0,
"0.193085	0.806915	0",,0,,0,1,
"0.0644985	0.935502	0",,1,,0,0,
"0.107245	0.892755	0",,0,,0,1,
"0.476153	0.523847	1",,1,,1,1,
"0.358097	0.641903	0",,2,,0,0,
"0.114335	0.885665	0",,0,,0,1,
"0.838939	0.161061	2",,1,,2,0,
"0.640148	0.359852	2",,1,,2,0,
"0.824663	0.175337	2",,2,,2,1,
"0.767822	0.232178	2",,0,,2,0,
"0.466051	0.533949	1",,1,,1,1,
"0.319558	0.680442	0",,error,,0,0,
"0.847246	0.152754	2",,2,,2,1,
"0.374006	0.625994	0",,2,,0,0,
"0.458368	0.541632	1",,1,,1,1,
"0.154911	0.845089	0",,0,,0,1,
"0.4235	0.5765	0",,1,,0,0,
"0.593077	0.406923	2",,1,,2,0,
"0.648098	0.351902	2",,2,,2,1,
"0.191843	0.808157	0",,2,,0,0,
"0.267993	0.732007	0",,0,,0,1,
"0.216365	0.783635	0",,error,,0,0,
"0.69182	0.30818	2",,2,,2,1,
"1	0	1",,1,,1,1,
"0.713642	0.286358	2",,error,,2,0,
"0.418836	0.581164	0",,0,,0,1,
"0.614257	0.385743	2",,1,,2,0,
"0.532334	0.467666	1",,1,,1,1,
"0.785112	0.214888	2",,2,,2,1,
"0.419291	0.580709	0",,0,,0,1,
"0.00349987	0.9965	0",,0,,0,1,
"0.0718277	0.928172	0",,0,,0,1,
"0.161272	0.838728	0",,0,,0,1,
"0.95689	0.0431101	2",,0,,2,0,
"0.47688	0.52312	1",,1,,1,1,
"0.300823	0.699176	0",,0,,0,1,
"0.0991592	0.900841	0",,error,,0,0,
"0.15873	0.84127	0",,0,,0,1,
"0.0262085	0.973791	0",,1,,0,0,
"0.56921	0.43079	2",,1,,2,0,
"0.0578752	0.942125	0",,2,,0,0,
"0.265036	0.734964	0",,2,,0,0,
"0.984855	0.0151451	2",,2,,2,1,
"0.577296	0.422704	2",,2,,2,1,
"0.267493	0.732507	0",,error,,0,0,
"0.936595	0.063405	2",,2,,2,1,
"0.29891	0.70109	0",,error,,0,0,
"0.533902	0.466098	1",,1,,1,1,
"0.77386	0.22614	2",,error,,2,0,
"0.599938	0.400062	2",,2,,2,1,
"0.449527	0.550473	0",,1,,0,0,
"0.407982	0.592018	0",,0,,0,1,
"0.513369	0.486631	1",,2,,1,0,
"0.665971	0.334029	2",,1,,2,0,
"0.54999	0.45001	1",,1,,1,1,
"0.687857	0.312143	2",,0,,2,0,
"0.39316	0.60684	0",,1,,0,0,
"0.44116	0.55884	0",,1,,0,0,
"0.115635	0.884365	0",,0,,0,1,
"0.74032	0.25968	2",,2,,2,1,
"0.739679	0.260321	2",,1,,2,0,
"0.178853	0.821147	0",,2,,0,0,
"0.399512	0.600488	0",,error,,0,0,
"0.0884685	0.911532	0",,1,,0,0,
"0.395646	0.604354	0",,1,,0,0,
"0.27938	0.72062	0",,0,,0,1,
"0.379303	0.620697	0",,0,,0,1,
"0.309918	0.690082	0",,2,,0,0,
"0.956745	0.0432555	2",,0,,2,0,
"0.0874379	0.912562	0",,2,,0,0,
"0.503031	0.496968	1",,error,,1,0,
"0.34342	0.65658	0",,0,,0,1,
"0.280717	0.719283	0",,0,,0,1,
"0.127271	0.872729	0",,1,,0,0,
"0.125089	0.874911	0",,0,,0,1,
"0.442274	0.557726	0",,0,,0,1,
"0.734525	0.265475	2",,2,,2,1,
"0.496327	0.503673	1",,1,,1,1,
"0.0794409	0.920559	0",,0,,0,1,
"0.558624	0.441376	2",,0,,2,0,
"0.0831388	0.916861	0",,2,,0,0,
"0.867703	0.132297	2",,2,,2,1,
"0.148186	0.851814	0",,error,,0,0,
"0.983708	0.0162919	2",,2,,2,1,
"0.864848	0.135152	2",,1,,2,0,
"0.0299746	0.970025	0",,0,,0,1,
"0.171058	0.828942	0",,0,,0,1,
"0.0362761	0.963724	0",,1,,0,0,
"0.11189	0.88811	0",,2,,0,0,
"0.0651392	0.934861	0",,2,,0,0,
"0.360146	0.639854	0",,error,,0,0,
"0.779792	0.220208	2",,2,,2,1,
"0.137627	0.862373	0",,0,,0,1,
"0.483948	0.516051	1",,1,,1,1,
"0.459026	0.540974	1",,1,,1,1,
"0.0917687	0.908231	0",,1,,0,0,
"0.759409	0.240591	2",,0,,2,0,
"0.0889686	0.911031	0",,1,,0,0,
"0.799686	0.200314	2",,0,,2,0,
"0.930034	0.0699664	2",,2,,2,1,
"0.549174	0.450826	1",,1,,1,1,
"0.620949	0.379051	2",,error,,2,0,
"0.536917	0.463083	1",,1,,1,1,
"0.206998	0.793002	0",,2,,0,0,
"0.290713	0.709287	0",,error,,0,0,
"0.174135	0.825865	0",,0,,0,1,
"0.709053	0.290947	2",,1,,2,0,
"0.564163	0.435837	2",,1,,2,0,
"0.370063	0.629937	0",,0,,0,1,
"0.71642	0.28358	2",,1,,2,0,
"0.881092	0.118908	2",,2,,2,1,
"0.289833	0.710167	0",,0,,0,1,
"0.518805	0.481195	1",,error,,1,0,
"0.343603	0.656397	0",,2,,0,0,
"0.102932	0.897068	0",,0,,0,1,
"0.307763	0.692237	0",,0,,0,1,
"0.320743	0.679257	0",,2,,0,0,
"0.412891	0.587108	0",,2,,0,0,
"0.870955	0.129045	2",,0,,2,0,
"0.758296	0.241704	2",,2,,2,1,
"0.408395	0.591605	0",,error,,0,0,
"0.125991	0.874009	0",,0,,0,1,
"0.861555	0.138445	2",,2,,2,1,
"0.556665	0.443335	2",,1,,2,0,
"0.0970729	0.902927	0",,0,,0,1,
"0.866856	0.133144	2",,error,,2,0,
"0.594333	0.405667	2",,0,,2,0,
"0.0284788	0.971521	0",,0,,0,1,
"0.456726	0.543274	1",,error,,1,0,
"0.0867059	0.913294	0",,2,,0,0,
"0.492915	0.507085	1",,1,,1,1,
"0.267693	0.732307	0",,1,,0,0,
"0.818747	0.181253	2",,0,,2,0,
"0.531895	0.468105	1",,1,,1,1,
"0.53824	0.46176	1",,1,,1,1,
"0.0390017	0.960998	0",,2,,0,0,
"0.439948	0.560052	0",,2,,0,0,
"0.974143	0.0258574	2",,2,,2,1,
"0.471422	0.528578	1",,error,,1,0,
"0.997262	0.00273812	2",,2,,2,1,
"0.00532028	0.99468	0",,0,,0,1,
"0.333581	0.666419	0",,error,,0,0,
"0.565741	0.434259	2",,1,,2,0,
"0.15739	0.84261	0",,error,,0,0,
"0.600474	0.399526	2",,1,,2,0,
"0.562448	0.437552	2",,1,,2,0,
"0.436937	0.563063	0",,1,,0,0,
"0.598757	0.401243	2",,1,,2,0,
"0.713561	0.286439	2",,2,,2,1,
"0.415813	0.584187	0",,1,,0,0,
"0.366963	0.633036	0",,0,,0,1,
"0.11988	0.880121	0",,1,,0,0,
"0.373546	0.626454	0",,1,,0,0,
"0.243663	0.756338	0",,1,,0,0,
"0.959542	0.0404576	2",,error,,2,0,
"0.644605	0.355395	2",,1,,2,0,
"0.509923	0.490077	1",,1,,1,1,
"0.300686	0.699314	0",,2,,0,0,
"0.879658	0.120342	2",,2,,2,1,
"0.930689	0.0693109	2",,error,,2,0,
"0.937201	0.0627989	2",,2,,2,1,
"0.146936	0.853064	0",,2,,0,0,
"0.711775	0.288225	2",,0,,2,0,
"0.805932	0.194068	2",,2,,2,1,
"0.94918	0.0508196	2",,error,,2,0,
"0.395723	0.604277	0",,0,,0,1,
"0.435641	0.564359	0",,1,,0,0,
"0.24737	0.75263	0",,2,,0,0,
"0.0909959	0.909004	0",,1,,0,0,
"0.334293	0.665707	0",,1,,0,0,
"0.274437	0.725563	0",,0,,0,1,
"0.685969	0.314031	2",,2,,2,1,
"0.565222	0.434778	2",,0,,2,0,
"0.622576	0.377424	2",,2,,2,1,
"0.313901	0.686099	0",,1,,0,0,
"0.112007	0.887993	0",,0,,0,1,
"0.128509	0.871491	0",,1,,0,0,
"0.459478	0.540522	1",,1,,1,1,
"0.0644898	0.93551	0",,0,,0,1,
"0.556989	0.443011	2",,error,,2,0,
"0.281202	0.718798	0",,2,,0,0,
"0.83667	0.16333	2",,2,,2,1,
"0.689032	0.310968	2",,error,,2,0,
"0.233421	0.766579	0",,error,,0,0,
"0.992897	0.00710313	2",,2,,2,1,
"0.860152	0.139848	2",,2,,2,1,
"0.303131	0.696869	0",,1,,0,0,
"0.0643071	0.935693	0",,0,,0,1,
"0.471145	0.528855	1",,error,,1,0,
"0.602296	0.397704	2",,2,,2,1,
"0.564398	0.435602	2",,1,,2,0,
"0.0563879	0.943612	0",,error,,0,0,
"0.539683	0.460317	1",,error,,1,0,
"0.72944	0.27056	2",,2,,2,1,
"0.522451	0.477549	1",,1,,1,1,
"0.42004	0.57996	0",,1,,0,0,
"0.826099	0.173901	2",,2,,2,1,
"0.910158	0.0898422	2",,2,,2,1,
"0.144881	0.855119	0",,0,,0,1,
"0.436727	0.563273	0",,2,,0,0,
"0.458754	0.541246	1",,1,,1,1,
"0.593324	0.406676	2",,1,,2,0,
"0.795059	0.204941	2",,1,,2,0,
"0.28838	0.71162	0",,0,,0,1,
"0.552109	0.447891	2",,2,,2,1,
"0.0253246	0.974675	0",,1,,0,0,
"0.248024	0.751976	0",,1,,0,0,
"0.0856224	0.914378	0",,0,,0,1,
"0.533421	0.466579	1",,1,,1,1,
"0.555107	0.444893	2",,error,,2,0,
"0.955739	0.0442607	2",,error,,2,0,
"0.162692	0.837308	0",,0,,0,1,
"0.587735	0.412265	2",,2,,2,1,
"0.98288	0.01712	2",,2,,2,1,
"0.281017	0.718983	0",,0,,0,1,
"0.745815	0.254185	2",,2,,2,1,
"0.281409	0.718591	0",,0,,0,1,
"0.324798	0.675202	0",,2,,0,0,
"0.554755	0.445245	2",,1,,2,0,
"0.743619	0.256381	2",,2,,2,1,
"0.712919	0.287081	2",,error,,2,0,
"0.494367	0.505633	1",,1,,1,1,
"0.702314	0.297686	2",,2,,2,1,
"0.510534	0.489466	1",,1,,1,1,
"0.501664	0.498336	1",,2,,1,0,
"0.159423	0.840577	0",,1,,0,0,
"0.63986	0.36014	2",,2,,2,1,
"0.463172	0.536828	1",,error,,1,0,
"0.486887	0.513113	1",,1,,1,1,
"0.204056	0.795944	0",,0,,0,1,
"0.662235	0.337765	2",,2,,2,1,
"0.5666	0.4334	2",,2,,2,1,
"0.964692	0.0353082	2",,2,,2,1,
"0.138539	0.861461	0",,0,,0,1,
"0.00999707	0.990003	0",,0,,0,1,
"0.184674	0.815326	0",,error,,0,0,
"0.615036	0.384964	2",,error,,2,0,
"0.593571	0.406429	2",,1,,2,0,
"0.687208	0.312792	2",,1,,2,0,
"0.291623	0.708377	0",,1,,0,0,
"0.398826	0.601174	0",,1,,0,0,
"0.916872	0.0831282	2",,0,,2,0,
"0.555639	0.444361	2",,1,,2,0,
"0.384981	0.615019	0",,1,,0,0,
"0.47452	0.52548	1",,1,,1,1,
"0.503979	0.496021	1",,error,,1,0,
"0.167232	0.832768	0",,1,,0,0,
"0.88205	0.11795	2",,error,,2,0,
"0.310053	0.689947	0",,0,,0,1,
"0.0580573	0.941943	0",,error,,0,0,
"0.184127	0.815873	0",,0,,0,1,
"0.394974	0.605026	0",,0,,0,1,
"0.866602	0.133398	2",,0,,2,0,
"0.217223	0.782777	0",,1,,0,0,
"0.0947313	0.905269	0",,error,,0,0,
"0.46281	0.53719	1",,1,,1,1,
"0.110081	0.889919	0",,2,,0,0,
"0.119663	0.880337	0",,2,,0,0,
"0.942522	0.0574783	2",,2,,2,1,
"0.264455	0.735544	0",,error,,0,0,
"0.101994	0.898006	0",,0,,0,1,
"0.221271	0.778729	0",,0,,0,1,
"0.0938903	0.90611	0",,0,,0,1,
"0.487837	0.512163	1",,1,,1,1,
"0.422042	0.577958	0",,1,,0,0,
"0.706525	0.293475	2",,2,,2,1,
"0.749896	0.250104	2",,2,,2,1,
"0.905998	0.0940016	2",,0,,2,0,
"0.539786	0.460214	1",,1,,1,1,
"0.374517	0.625483	0",,1,,0,0,
"0.535513	0.464487	1",,error,,1,0,
"0.327487	0.672513	0",,2,,0,0,
"0.0162109	0.983789	0",,0,,0,1,
"0.520632	0.479368	1",,error,,1,0,
"0.0143503	0.98565	0",,2,,0,0,
"0.880909	0.119091	2",,0,,2,0,
"0.225262	0.774738	0",,1,,0,0,
"0.879182	0.120818	2",,0,,2,0,
"0.0633987	0.936601	0",,2,,0,0,
"0.3613	0.6387	0",,0,,0,1,
"0.896188	0.103812	2",,2,,2,1,
"0.534699	0.465301	1",,error,,1,0,
"0.518282	0.481717	1",,1,,1,1,
"0.502712	0.497288	1",,error,,1,0,
"0.901755	0.0982446	2",,2,,2,1,
"0.843481	0.156519	2",,2,,2,1,
"0.706811	0.293189	2",,0,,2,0,
"0.723706	0.276294	2",,error,,2,0,
"0.714894	0.285106	2",,error,,2,0,
"0.650326	0.349674	2",,1,,2,0,
"0.198808	0.801192	0",,1,,0,0,
"0.136565	0.863435	0",,0,,0,1,
"0.0388803	0.96112	0",,error,,0,0,
"0.285959	0.714041	0",,0,,0,1,
"0.623332	0.376668	2",,error,,2,0,
"0.0419296	0.95807	0",,0,,0,1,
"0.333932	0.666068	0",,2,,0,0,
"0.209292	0.790708	0",,0,,0,1,
"0.236789	0.763211	0",,2,,0,0,
"0.739411	0.260589	2",,2,,2,1,
"1	0	1",,1,,1,1,
"0.139757	0.860243	0",,1,,0,0,
"0.495488	0.504512	1",,error,,1,0,
"0.776063	0.223937	2",,2,,2,1,
"0.436656	0.563344	0",,error,,0,0,
"0.551874	0.448126	2",,1,,2,0,
"0.647794	0.352206	2",,2,,2,1,
"0.885764	0.114236	2",,2,,2,1,
"0.573879	0.426121	2",,1,,2,0,
"0.116007	0.883993	0",,0,,0,1,
"0.976934	0.0230662	2",,error,,2,0,
"0.739543	0.260457	2",,2,,2,1,
"0.555284	0.444716	2",,1,,2,0,
"0.351932	0.648068	0",,1,,0,0,
"0.348659	0.651341	0",,2,,0,0,
"0.597516	0.402484	2",,1,,2,0,
"0.52083	0.47917	1",,error,,1,0,
"0.667321	0.332679	2",,2,,2,1,
"0.734292	0.265708	2",,2,,2,1,
"0.311383	0.688617	0",,1,,0,0,
"0.735538	0.264462	2",,1,,2,0,
"0.714894	0.285106	2",,error,,2,0,
"0.522541	0.477459	1",,1,,1,1,
"0.948161	0.0518386	2",,2,,2,1,
"0.25312	0.74688	0",,0,,0,1,
"0.725344	0.274656	2",,1,,2,0,
"0.388945	0.611055	0",,0,,0,1,
"0.601718	0.398282	2",,2,,2,1,
"0.65813	0.34187	2",,1,,2,0,
"0.883737	0.116263	2",,0,,2,0,
"0.0925862	0.907414	0",,1,,0,0,
"0.544365	0.455635	1",,0,,1,0,
"0.475548	0.524452	1",,2,,1,0,
"0.285652	0.714348	0",,0,,0,1,
"0.316402	0.683598	0",,1,,0,0,
"0.433577	0.566423	0",,0,,0,1,
"0.114752	0.885248	0",,2,,0,0,
"0.841815	0.158185	2",,2,,2,1,
"0.209238	0.790762	0",,2,,0,0,
