邓布利多真的死了吗,还行
意外成为我唯一买过的哈利波特小说,推荐
老邓挂了啊,推荐
电影的最后一部快上映了,力荐
书确实比电影精彩多了不过偶们不能拿书要求电影不是后三部很好链接成一个宏大的故事～,力荐
喜欢书的封面的颜色,推荐
罗琳是当代伟大的政治哲人她在自己的创作中自觉遵循了由施特劳斯重新发现的写作技艺在《哈利波特》中探讨了拥有奇特禀赋的少数人如何在这个普遍同质的麻瓜世界中生存不能在外面使用魔术的禁令既是确保魔术不被世俗目的所败坏也是为了世俗世界不被魔术扰乱,推荐
呜呜呜,力荐
补上这堂魔法课,力荐
忍辱负重的西弗勒斯啊><,推荐
我的老邓,推荐
那是一个时代,null
好搞笑,null
邓不利多肯定在装死,力荐
几年前读的第一部最好电影也是,推荐
这你妈就是一坨屎了真心的看不下去了,很差
这本和其他有什么不同呢我看的时候当哈利发现那本魔药书的时候我瞬间飘过了张无忌发现九阴真经令狐冲发现石刻秘籍的场景嗯罗琳你让我感觉越来越感觉像武侠了--能风靡世界电影作用不小,还行
喜欢就是喜欢,推荐
～,null
逃课也要看什么时候才能看完原版的啊,力荐
,力荐
就是从这本开始开始不迷了,还行
然后离开庇护开始一个人成长,力荐
六本里最喜欢的不过有位很重要的人死了,力荐
蓄势了两部进一步交代了两个男主角的异同,推荐
少年时期读本,推荐
哈七个魂器,推荐
邓布利多死的时候眼睛差点哭瞎,力荐
哭傻了邓布利多,推荐
直到最后的最后,力荐
,力荐
,推荐
我喜欢混血王子很喜欢教授,力荐
这本当时看着还行现在忘了就记得贵的要死还字大行希了腿儿,力荐
挺无趣的了,还行
我知道斯内普肯定没有背叛邓不利多绝对,力荐
邓布利多死了,力荐
王子就在身边,推荐
原来即使魔法世界也有死亡,力荐
读第一册的时候我才小学五年级有些书能在有生之年读完原来是种福气啊,推荐
同样是的,推荐
看得蛮认真的第一次买哈系列的书,推荐
小时候的最爱,力荐
最后荡气回肠的「前面有些地方有点烦人,力荐
阿后几章就是在眼泪中度过的我亲爱的邓不利多教授就这样离开了霍格沃茨哈利这可怜的孩子终于失去了所有能够保护他的人,力荐
当年一个叫周丽丽的姐姐借给我看的现在我只记得你的名字了额,力荐
用重读缅怀流逝的十年,力荐
你好前男友好吧你猜对了我欠你一个足球,推荐
家,力荐
这个系列我全都力荐充满回忆,力荐
最近有罗琳的新作当然还是会看的吧活在这个世界了解这个世界的状态应该是蛮好玩的事情,力荐
唉为什么要让斯内普同志晚节不保,力荐
邓布利多竟然死了有点接受不了,力荐
校长死了,推荐
纯铺垫了第五六本都很一般,还行
被电影剧透看到邓布利多死也没啥赶脚了电影里邓布利多在湖面上燃起大火拍得真不错啊是我最难忘的一幕比书要激动人心,推荐
第六部,力荐
东吴控萝莉魏国爱人妻蜀国全搞基,力荐
这书我看得特慢只要出现一个地名我就想在谷歌地形图上给找出来然后细细从战略层面揣摩用兵之道特别是街亭之战光在地图上找到街亭这个屯兵的小谷道就花了不少功夫刚开始始终想不明白这个离汉中十万八千里的地方到底哪儿重要后来研究了下才知道古时天水通长安的道路并非沿渭水河谷顺流而下而是走官陇古道街亭正处于古道的咽喉之处蜀丢街亭就意味着把背后留给了魏国腹背受敌命都难保总之这本书值得对着地形图细细揣摩尤其是诸葛亮六出祁山那段,力荐
这曾经是我在小学时反复阅读的一部经典我极爱她甚至愿意写下每一个人的名字并且愿意为了这部小说而去读裴注三国志一部《三国演义》可以说是我的文学启蒙并且让我读繁体毫无问题别人喜爱诸葛亮我独独对吕布陈宫和貂蝉感到惋惜并且唾弃张文远这个只顾保命的伪君子我当时相信是因为诸侯先死所以才被极尽抹灭的当时谁还相信这是小说呢,力荐
我是三国控不解释最喜欢的一部古典文学,力荐
看三国演义真觉得太不干净了里面乱七八糟的人太多了不仁不义也能被吹上天不说跟史记比就是比三国志都差太多了,null
看的是再版的好惭愧啊应该是小学时候就读的书,力荐
书生轻议冢中人冢中笑尔书生气,力荐
还是古人犀利啊信息含量太大了,力荐
四大名著中最先看的一本书不过当时在看时倒不是跟着传统盲目崇拜起刘备关羽来而是对被作者百般贬低的人物产生研究兴趣如周瑜并不心胸狭窄鲁肃并不平庸草船接箭的是孙权被关兴杀死的潘璋和孔明同年去世袁绍深得民心吕蒙士别三日另外张飞有文采,力荐
关羽败走麦城后整部小说就弥漫着不可逆转的颓势刘备的易怒孔明的祁山硝烟战火王权更迭都恍若碎纸飘零我原以为自己在孔明殒命五丈原时会落泪却没想到当这一幕来临时自己内心极为平静及至武侯显圣定军山我才真正悲从中来汉祚已衰天命难违孔明说出这句话时到底怀着怎样的心情呢,力荐
我觉得是个男的中意这本书都不需要神马理由,力荐
是中国人不能不看,力荐
贾诩高人,力荐
哦哦读完啦三分归一统众将皆拜服众将皆拜服出现的频率好高,力荐
重新完完整整的读了一遍三国如此的名声如此的广为流传以及老不读三国这些话都是有道理的写尽了中国人的性格和喜好我不喜欢里面的背叛喝酒误事对女人的蔑视假仁假义互相利用勾心斗角命若草芥等等太多的人性之黑恶和国人之劣根性但你也不得不佩服他把权谋争斗设计这些写到极致了以及人物的两面性功首罪魁非两人遗臭流芳本一身王允的连环计赤壁大战这两段是我最喜欢的精彩故事典范环环相扣奇招迭出妙不可言而我印象最深的一句话是人生世间如轻尘栖弱草何至自苦如此,力荐
流星的光芒虽短促但天上还有什么星能比它更灿烂辉煌当流星出现的时候就算是永恒不变的星座也夺不去它的光芒三国周郎赤壁,力荐
虽更喜三国志但名著毕竟有其用意在打分的时候一直试图抛弃个人情感但我真的很想掐着罗贯中的脖子说你凭什么这么对周瑜==,力荐
无论什么时候看都是经典,力荐
鲁迅说此书状刘备仁慈而近伪状诸葛多谋而近妖真是一点不假又第回跨越年第回跨越年也够蛋疼,推荐
初中时候看过不下二十遍,力荐
终于看了不喜四大排名红楼水浒西游三国,还行
奉孝延寿一年演义至六十回足矣,力荐
犹豫给二星还是三星作为大众历史启蒙书本书极不合格就像《孙子兵法》极不适合做兵书启蒙在各种战役的刻画上出彩之处并不多基本种类也不齐全没有骑士小说的浪漫情怀也没有刻画面临战争中人们的挣扎和选择尤其是选择,还行
成为社会人后首次完整重读多看书城耗时两月温故知新多有映射,力荐
大江东去浪淘尽千古风流人物故垒西边人道是三国周郎赤壁乱石穿空惊涛拍岸卷起千堆雪江山如画一时多少豪杰,推荐
影響國人世界觀,力荐
讨厌尊刘贬曹,还行
我看过十四遍,力荐
我忽然觉得治世之能臣乱世之奸雄其实不是贬义,力荐
通篇都是权谋文争武斗其中最有心计最会骗人者称王称圣称君主最有武功最会杀人者称侠称将称英雄尔虞我诈杀人如麻都不算事只要贴上某一种道德标签比如忠比如义不论它是如何的卑鄙与残忍都可以变得正大光明足以垂范后世历史不过如此,推荐
这没什么好说的了就是好看看完后的心情很沉重复杂想起苏轼的《赤壁赋》中的描写方其破荆州下江陵顺流而东也舳舻千里旌旗蔽空酾酒临江横槊赋诗固一世之雄也而今安在哉寄蜉蝣于天地渺沧海之一粟哀吾生之须臾羡长江之无穷,力荐
竟然是我小学时候看的那个版本,力荐
至此我终于读完四大名著了从前连环画都没有看完只看到姜维邓艾对掐那部分英雄不问出处要问时代而这是个好时代蛮不错蛮不错,力荐
中國的歷史小說之神,力荐
【】偿清一笔欠了多年的书债阅读原因是为京剧里有太多三国戏只好补课近来读书或被情绪所感总看到悲凉一面孔明出茅庐三分天下众路英雄如日中天厮杀得轰轰烈烈想到各个结局归宿却难免肝肠寸断千百年过俱是过眼云烟说是替古人担忧其实自伤自恋也从小说艺术看语言省净瘦笔肥文调度得当布局有方蕴含无穷妙法这般长篇直是留得清白在人间惜乎中国近代之后作家未见一人能独力全盘承继者,力荐
顺利完成首次阅读口留余香不忍释卷罗贯中的才思绝妙留待此生慢慢回味吧,力荐
记得重看,力荐
真读了好几遍高考还要考,力荐
爱红楼更爱三国英雄,力荐
大概每一个认真的成年人都会用三五年读完历史沉淀下来的经典用好多年去读小众且塑造个性的书籍再用余生回到经典,力荐
完全是凑成的一本书,null
我考这简直旧中国最好的小说,力荐
虽然感觉有点模式化但真的很牛啊,力荐
四大名著,力荐
非常喜欢力挺诸葛亮,力荐
估计读过遍了,力荐
主簿杨顒谏曰某见丞相常自校簿书窃以为不必夫为治有体上下不可相侵譬之治家之道必使仆执耕婢典爨私业无旷所求皆足其家主从容自在高枕饮食而已若皆身亲其事将形疲神困终无一成岂其智之不如婢仆哉失为家主之道也是故古人称坐而论道谓之三公作而行之谓之士大夫昔丙吉忧牛喘而不问横道死人陈平不知钱谷之数曰自有主者今丞相亲理细事汗流终日岂不劳乎司马懿之言真至言也,力荐
读过遍,力荐
所有人物里我最喜欢郭嘉和周瑜前者聪明个性好会来事儿后者光那个美得不娘我就受不了了可惜两个都早逝,力荐
和爸爸一起,力荐
看了两个多月终于看完了最大感触还是开头那一段话真是浪花淘尽英雄,力荐
还读完感觉看了电视剧无法读下去感觉看过,力荐
费了好大劲看完第一遍简直是鬼故事然而的确精彩不禁击节叫好不久的将来定会反复阅读这从来是我的好习惯,力荐
我以为我够老了读到关公被斩还是揪心不已,推荐
年长之后再看和少时所读感觉颇有不同不再专注于情节感受到的是英雄的绚烂史诗以及隐藏其后的历史观与人生观,力荐
白发渔樵江渚上惯看秋月春风一壶浊酒喜相逢古今多少事都付笑谈中,力荐
这是白话加古文的一个写作需要很好的分析周作人先生推荐的,力荐
电子图书看着是真够累的,力荐
今我大魏带甲百万良将千员谅腐草之萤光怎及天心之皓月公可倒戈卸甲以礼来降不失封侯之位国安民乐岂不美哉,力荐
曾经最爱,力荐
四大名著古典中国,力荐
第四遍读毕给四星是因为我又发现了更好的版本,推荐
比起能倒背如流的一個朋友我記住的只有合久必分分久必合而已,力荐
完全记不清谁是谁的儿子谁在哪里杀了谁,null
滚滚长江东逝水浪花淘尽英雄是非成败转头空,力荐
初读喜欢孔明再读喜欢公瑾,推荐
四大里除了西游记唯一一本认认真真看完的,力荐
古文真正生动边看边快意拍大腿就是大部头拿在手上坐地铁怪怪的怎么回事,力荐
男人的道路,力荐
启蒙读物啊螃蟹的识字书啊一手抱着字典一手拿三国演义的孩纸尼桑不起啊,力荐
智者千虑必有一失愚者千虑亦有一得,力荐
估计这辈子看不完,null
读你千遍也不厌,力荐
这书就是放在假期里一遍遍啃的～～～,力荐
合久必分分久必合天下大势莫不过如此,推荐
读了不下５遍电视剧看了也有三遍,力荐
我家还有一套小人书呢,力荐
内容有些但非常过瘾,推荐
～阅,null
小时候读过并且也是现在会和《西游记》一样时不时拿来重温的经典,力荐
我稀罕,力荐
就是一本小说不是历史,推荐
看过次每每看得热血沸腾生亦何欢死亦何苦大块吃肉大碗喝酒快意恩仇方才不负这大好年华啊,力荐
选它是因为读了遍,还行
少年时候自己最喜欢的书豪气智慧谋略等等的启蒙,力荐
虽并不符合历史但其小说场景已流传千古桃园结义三英战吕布三顾茅庐草船借箭五丈原天灯了不起,力荐
气势恢宏毛氏父子把杨慎的《临江仙·滚滚长江东逝水》加到全书之首名至实归,力荐
寰宇三分一梦中万古云霄一羽毛,力荐
六遍四遍因为玩游戏,力荐
经典我唯一读完的四大名著,力荐
,力荐
哀到极处何须言,力荐
版本不对,力荐
基础课老不读三国,力荐
政治,力荐
怎么也喜欢不起来的书,较差
小时候非常痴迷的书很喜欢鲁滨逊漂流到岛上后一次次的从破损的船上寻找可用的东西和他在岛上的生活来来回回看了很多遍我也不知道为什么,推荐
在山里昏暗的摇摇欲坠的灯光下土房子里连电视都没有读这本书,力荐
我小的时候最喜欢幻想漂流到荒岛,力荐
其实真的就是一本流水账,推荐
难得的小时候就读的书知道我读完这书的梦想是什么吗我也想漂流到一个岛上带着这本书过上鲁滨逊的日子甚至他终于离开孤岛回到本土我还觉得可惜而小时候我竟然能对着这本书里鲁滨逊后期的田园生活满怀憧憬的咽口水但是不经意间小说前半段鲁滨逊吃得苦和星期五两人一起奋斗造船造房子的经历在潜移默化间更加的影响了我吧,力荐
如果人处于的关系网因为一次漂流而断裂人只为了生存而生存的时候生存的意义在哪里,还行
小学时候看的这也是蛮影响我今后思考方式的一本书,推荐
当时还小没觉得自己过有啥区别,null
中小学生必读书目,推荐
试问一个人在荒岛能生存多久鲁滨逊太了不起了,推荐
从小就喜欢这种从零开始创造的故事好有画面感,力荐
一部总是被我想起的作品,力荐
没有星期五的无人岛孤独深深喂养我,力荐
重读了一遍我承认我是来看的,推荐
小时候的幻想,推荐
百翻不烂,null
也是初中时看的都快会背了,力荐
有趣,推荐
小时候梦想可以一个人冒险,力荐
我找不到我读的那个版本的～～,推荐
绅士在路上,还行
不得不一股脑翻过,null
是小学的时候看过吧,推荐
中间好看,推荐
自己动手丰衣足食,力荐
从小觉得这故事很荒诞,较差
,推荐
喜欢它对孤岛生活的描写,推荐
小时候总盼着自己遇到船难现在想起来就后怕,力荐
的儿飘的儿飘得意的飘哈,null
我看过的第一本外国小说,推荐
初中时读的我其实很喜欢他在孤岛上的生活在绝境中找出生存之道最后回去回到社会中未必就开心啊,力荐
英文版更有风味,推荐
初中读物,推荐
没有凡尔纳的三部曲好看,还行
弟弟很喜欢的书,推荐
西方十七世纪的社会诚信让我惊叹,推荐
嘀咕吐槽过了不再重复,还行
儿时童话,推荐
自强不息的奋斗,力荐
儿时的记忆,推荐
要是换做了我我能活下来吗,力荐
我的第一本探险类小说当时看完每晚睡前故事似的讲给两个小萝卜头听记忆深刻,力荐
#NAME?,还行
突然也想过那样的生活,还行
小时候看过很多遍的书初中时好像还在外文书店买过英文版的,推荐
反正我很爱,力荐
小时候看过的最有趣的故事之一,力荐
政治小说当成旅游小说看就好了,推荐
名著启蒙,力荐
每个假期都看一遍,null
看的第一本真正意义上的书三四年级的事吧赵老师鼓励我们看书被书里的世界吸引然后再也没出来,推荐
挺搞笑的故事挺有意思的也挺有逻辑性的,推荐
如果星期五一直不出现怎么办他会一直生活在那个小岛上吗翻译是白羊座的吗一点都不喜欢,null
,推荐
它牛逼的地方在于活下来了写了本书,还行
永生不忘,力荐
早期的外国名著里面少有像这样有趣通俗易懂的书真是稀罕物啊,力荐
,null
年看的看到豆瓣的简介我惊讶了有人漂流年你写了个年的,推荐
也许历史上的意义大于文字上的意义,推荐
一直都觉得好神奇,力荐
小时候看的很带劲,推荐
一个勇敢的男人一座天堂,null
你想参加么那么可以先看看这个书做指导,推荐
小时候的冒险幻想,力荐
小时候最喜欢的了带给了我好多幻想,力荐
呵呵还记得是初中的必读书目,还行
初中看的读起来还算有趣当时不太懂,推荐
理性,推荐
初考后的暑假,推荐
古典小说,推荐
小时候的读本那时候最羡慕鲁滨逊强大的动手能力自己造房子自己种农作物,推荐
我想和自己最好的朋友去一个荒岛,力荐
很早看的一部小说只记得独立生活的艰辛,推荐
漂啊漂摇啊摇孤寂的小岛,力荐
经典一个人的世界,力荐
,力荐
当时觉得浪漫死了,力荐
以前最喜欢看什么历险类的小说了,力荐
非常有意思,力荐
不知读多少遍了,还行
小时候特喜欢这个从无到有的人,力荐
小学读的那时每次读这个我就热血沸腾,推荐
童年回忆,推荐
星期五野外生存抵御外敌猎杀野禽制造木筏需要做的野外生存让你更加懂得生命的意义,推荐
野人学到点,null
小时候当故事书看的看得欲罢不能没考虑过其资产阶级文学意义就算放在今天的时代背景里依然是一部非常传神逼真的传奇小说,力荐
呵呵可爱的星期五呢,推荐
有人用鲁宾逊漂流记做圣经哦,力荐
最迷人的时代此书已送表弟小学三四年级读了看过好多遍真舍不得送掉,力荐
不记得是哪版了按封面页没找到,推荐
一个人的生活未必很糟糕啊呵呵,力荐
很好应该说是必看的一本书,力荐
小学时代读物--,还行
童年,力荐
小学五年级每天晚上就翻开一页就开始看觉得太牛逼了,推荐
整个系列中最沉闷的一本,力荐
休憩罗琳有女性的细腻和对人性的了解所以哈七部中哈利的心理也有明显的变化趋势从最初的温顺良善到叛逆易怒到最后的成熟稳重这本正是他火爆脾气期的巅峰整本都在和不同的人呕气自作主张自以为是更糟糕的是这本书里还有一臭婊名唤乌姆里奇于是这本情节发展的很迅速很关键的书阅读体验很不快乐不过这就是他妈的现实生活不是吗,还行
小天狼星挂掉的时候当年真是哭得稀里哗啦啊,力荐
原来摄魂怪是乌姆里奇派去的原来双面镜是小天狼星给的原来那个预言是特里劳妮说的一切都能说通了罗琳实在太厉害了,力荐
多页的书主角能从头发火到尾的也就哈利波特了,还行
这本书里我印象最深的就是弗雷德跟乔治对皮皮鬼说为了我们送她下地狱吧,力荐
我的私心使我恨它哈利没有成再次成为魁地奇英雄哈利没有独自打败敌人小天狼星的消失秋与他无疾而终的恋情就这样使我失望了不是因为罗琳真的不是她的笔力斐然只是我不能够去爱这个故事从这本开始我没有再看余哈因为我知道秋再也不会出现,力荐
七本里最好的一本承前启后,力荐
里面的政治讽刺太明显了从这部开始基调明显就开始阴暗下来此前如果说罗琳只是写轻倩的儿童文学但是第五部之后罗琳声名日盛开始越来越有野心想往严肃文学现实主义文学靠拢了第五部的转型还算成功第六部已经弱了第七部完全就不知道她在干嘛哈利波特之所以不同就在于它的融奇崛于日常但是到了第七部就完全变成了最传统的探险小说的路子里面所有的传统元素都很整齐但是一点新意都没有了出了校园离了日常的轨道哈利波特一下子失去了原有的光彩如果看探险还不如去看魔戒呢,力荐
不客气的说如果说小天狼星的死的根本原因在于伏地魔抓住了哈利的弱点以及哈利行事的莽撞的话那么直接原因就在于小天狼星的穷得瑟死的这么潦草简直让人懊恼越来越喜欢韦斯莱一家也越来越喜欢罗恩,null
为毛那么多次不用镜子不用镜子啊啊啊啊啊摔,推荐
整个系列里最喜欢的一本,力荐
哈利波特整个系列里我觉得最别扭的就是这一部这一部里三个主角都不讨喜反而是配角的韦斯莱双胞胎和卢娜更出色我感觉作者是面临剧情转折的两难挣扎随着伏地魔复活剧情被扩大到学校范围之外主角却还是个被困在学校里的孩子虽然通过邓布利多离校引出了后备新生力量这个题眼但是后续剧情中这些孩子的能量和重要性依旧与主角相差甚远就更显得主角光环过重了真正的突破性剧情是小天狼星之死但是这个意在揭示战争真正打响的死亡似乎并没有起到预期的作用或者说我并没有感觉到小天狼星和哈利之间感情有多深厚尽管罗琳写得撕心裂肺太缺乏说服力,还行
哈利以前从来没见过皮皮鬼听从学生的命令可皮皮鬼却突然挥动自己漏斗形的帽子向弗雷德和乔治行了个礼他们俩在下面学生们热烈的掌声中猛地掉转方向飞快地冲出敞开的前门飞进了外面美丽的落日余晖中,力荐
从这本开始突然变成字典厚,还行
去香港那阵子读的圣诞节买了一背包巧克力回忆起来全是巧克力味儿,力荐
其实电影最爱第五本因为有卢娜,力荐
死了我又不想看下去了,力荐
十六岁的少年开始获得第一次社会与法规约束他开始怀疑自己否定他人性知识多少了解对于死亡也有了一定认知于是这本书风格突变邓布利多终于告诉哈利他应该知道的真相论剧情这本在系列中不是最好的但绝对是给十六岁少年最好的礼物直到最后哈利依然困惑但时间一刻不停带他迈向十七岁,力荐
我真是烦死了你这个大傻蛋没有以及一干人等你什么也不是成天自大个什么劲儿最可恶的是总和对着干你为什么不努力学习大脑封闭术你个蠢货,力荐
书确实比电影精彩多了不过偶们不能拿书要求电影不是后三部很好链接成一个宏大的故事～,力荐
从头到尾充满挫败感的一本,推荐
我一直认为这是我最喜欢的一本而且这点几乎从来没和谁共鸣过也不知道好感有多少是来自封面和厚度,推荐
大脚板再见,力荐
出一本买一本每年暑假拿出来重温一遍儿童文学的老师说它不具有文学性但那又怎样呢,力荐
越来越厚越来越不讨喜,较差
赫敏好严肃啊好认真啊跟电影里很不一样么谁能告诉我她给小精灵织衣服是什么意思为什么全被多比拿走了,力荐
因为小天狼星的死我差一点放弃了哈利伯特系列,还行
故事开始变得非常非常灰暗小天狼星最后尸骨无存我当时还暗暗期许能够复活太可惜了,推荐
喜欢的一部原版没能坚持下来但是翻译的不错,力荐
-,推荐
,力荐
吐舌,推荐
伏地魔的阴谋小天狼星布莱克死了,推荐
小天狼星,null
凤凰社里的转折让人有些跌破眼镜这毕竟不是孩子们一般所能想到的里面出现了非常多关于结局的转折罗琳开始为结局做铺垫了,推荐
咕╯﹏╰)弟弟姐对不起你把你书抢了你也一直没问我要不过你干嘛不一次买全套呢,null
越写越不好看了还那么贵,较差
承前启后,还行
厚啊主线是非常简单的但是有一条暗线非让这条线引而不发结果内容庞杂主体更像是校园小说了这本开始触及内幕了邓布利多发力哈利开始让我讨厌了老是吵吵嚷嚷脾气暴躁没点脑子差点害死同伴也讨厌秋·张还是赫敏最好罗恩最可爱为啥主角是哈利另能不能将伏地魔的暗线转明写一写呢这本里面真搞不懂伏地魔在干嘛,推荐
故事的最后爱上的是西弗勒斯·斯内普,null
,推荐
当年六块钱买的盗版书各种错别字一边看一边找错别字的看完了···,力荐
恭喜越大越烦人哈利波特,推荐
无法理解小天狼星的死可是还没从错愕中缓过来下一本另一位父亲的形象轰然倒塌,推荐
补上这堂魔法课,力荐
小天狼星死了所以变得不好看,较差
阴郁,还行
哈利·波特字数最多的一部高潮来的快去的也快,null
最喜欢的一本,力荐
这是我读的最后一本,力荐
逐步步入黑暗与成长的一部,推荐
超级不喜欢这部就这样死了太阴郁了情节不过我家小卢娜出场了哈,还行
几年前读的第一部最好电影也是,推荐
我的小天狼星啊,力荐
系列里最爱的一本,力荐
喜欢就是喜欢,推荐
不好看,null
好看,力荐
←哈利波特脑残粉,力荐
实在不知道该给多少,null
还我小天狼星啊啊啊,力荐
我记得这是我拿起的第一本哈利波特的书因为当时太小所以就还回去了多年后当我认得很多字的时候发现它很精彩,推荐
拿到这本书的时候又吃了一惊这本比《火焰杯》还要厚有点懵硬着头皮看下去情节还是很精彩但确实是有些拖沓冗长了而最后小天狼星的结局让我好难过于是后面两部实在是没有心情再追了,推荐
冗长且无聊亮点滞后,还行
这本读的有些慢电影更直观更快餐化一点限制了文字给人带来的想象空间想起了那个怕黑的人往往是想象力丰富的人这句话,推荐
大爱我是波特迷,力荐
我买的第五本《哈》也是最后一本《哈》似乎从那以后就对他不再感兴趣了,还行
,力荐
比《火焰杯》好看,推荐
我永远忘不了那个帷幕,力荐
下午黑魔法防御课卢平教授可别拖堂大家中秋快乐以及国庆快乐「闭关了只好这样传递祝福了」,力荐
每个暑假读一次,力荐
死了,推荐
,null
我有屯书癖又一个全集,推荐
我喜欢卢娜,力荐
比较不喜欢这本太伤感,推荐
虽然这一部感觉啥都没说但是确实为中间起承转合一部分后来重读第三遍的时候正值要准备高考突然从中读出了呢种团队合作的迷人精神很是振奋常常想起那一段分院帽的歌有能与之对抗的敌人有时候看起来真的很重要,力荐
最长的一本``,推荐
第五部,力荐
超级厚这真的是儿童读物吗,力荐
下雪之夜读完自小天狼星之死故事正式转向黑暗,力荐
好看,还行
一个新的篇章,力荐
哈小天狼星布莱克去世了,推荐
觉得当时其他的翻译好汗==,推荐
我最爱的去了,力荐
这本大家的性格形象都好崩坏--,还行
本里面最乏善可陈的,还行
太长了不够引人入胜,推荐
你好再见,推荐
凤凰社恩比较伤心的是小天狼星死了而且第一次看的时候让我有点莫名其妙看这部的时候是高一的寒假超级不想开学老实说看这个是为了疗伤的开学了心里也是靠这个撑着才去上课的虽然是过渡的一部但是很感谢吧,推荐
凤凰社这本是盗版一开始买的是地摊上的绿皮凤凰令看完借给他看不下去还了我新的影印版的盗版,力荐
当时的确有点失望,推荐
大爱,力荐
总有这样一本书在你恰好需要的时候出现在你视野里这大概也是宿命的一种吧,力荐
四个字故弄玄虚,较差
畅销的成人励志寓言加长版心灵鸡汤,较差
宿命论心灵鸡汤大合辑各种说教多得我都有点恶心了全书总结就一句要信命哦亲～,较差
《小王子》教你放下执念而《牧羊少年奇幻之旅》是教你寻找执念两种不同的方法确有着相同的目的重点不是你在这个世界上寻找什么而是在过程中明白什么是不可丢弃的那将是你生命的意义所在超越一切一旦了白于心就将于永恒同在,力荐
谁能告诉我这个到底好在哪里了,还行
太多类似于此的小说把我毒害成一个理想主义者虽然阅读中几度热泪盈眶但平心而论我只不过不过是个理想主义者啊,力荐
虽然两个小时就读完了但是其中的道理不是两个小时就能领悟的,力荐
确实十分意识和理想主义过分强调人的意志和主观能动性外加心灵鸡汤一般的抚慰和各种如童话一般出现的人物和故事道理其实大家都懂至于文字吗有佳句无佳章,还行
在这个时期读到它也算种征兆吧,推荐
集体无意识万物皆为一物人必须去远游才能发现自己花园里的宝藏,推荐
完成自己的天命是人类无可推卸的义务万物皆为一物当你想要某件东西的时候整个宇宙都会合力助你实现愿望不要丢弃天命不要放弃使命更不要辜负生命,力荐
风格非常平实甚至充满了童趣又毫不装做作真让我这个成天在晦涩的文字里钻进钻出的人眼前一亮结局果然不出我所料却仍然不失其意义我觉得这本书的内容完全可以概括为那两句著名的歌词敢问路在何方路在脚下自从碰到王之后这位牧羊少年的生活不再围绕着羊群转悠梦中的利益的驱动点燃了他乃至他父亲沉睡的梦想既然下定决心要通往梦想的彼岸便不顾风雨兼程说实话有过前面那些终极思索和不平凡的出行经历那笔财富即便到手又算得了什么这样的作品其实非常适合当今社会上如无头苍蝇般乱撞的人真心希望每个被这本书触动的有勇气的读者能像牧羊少年一样常与心灵对话战胜内心的恐惧为了光明的理想劈荆斩棘在通向远方的途中划出属于自己的不甘平庸的人生轨迹,力荐
看的非常感动的一本书告诉我们追求人生当中最重要的道理相信自己忠于内心去寻宝更大的财富却在这一路上的追随天命倾听心灵关注预兆学会语言你的心在哪里你的宝藏就会在哪里,力荐
高中在秀水选择了考一本于是读到了这篇节选的课文当时只有下部短短的末尾而没有尾声李云并不知道他从哪里来也不知道他的天命说然后呢王碧秀说然后他就找到了李云愕然我却爱上了这个故事忘记了这个书名我找了好多年有一天我发现她了不期然地不记得过程了我买了她我并未拆封我对所有人说我要在我最沮丧的时候读她我一直以来的精神涵养去北大面试了我千挑万选最后选择了带她上路在北大外无法更简朴的旅馆里我打开了她看到了我的爱情与上帝在从北大回来的火车上我现在读完了她我来时一无所有我走之时拥有了宇宙就如同那年在奶奶家的夜里重读小王子童老师打电话给父亲说我拿到了头等奖学金我学费也将全免夜色之浓莫过于黎明前的黑暗我来了小义正如我们说好的一样上帝也在呢,力荐
可惜大部分人包括我都忽略了天命的隐形表达而安于现状地生活下去,null
无趣而且弱智,较差
想要真心做一件事全宇宙都会来帮助你,力荐
科埃略基本是个傻逼,很差
真的很心灵鸡汤很廉价很无聊很无力,较差
绍兴之行的枕边书月份读过最美的书人生何其不是一场旅程征途后回望原点你在我在梦在到底是什么可以支持你走那么远抵抗那么多看似不可能的困难,力荐
不错的叙事技术炼金术包装的心灵鸡汤全球都需要这个的时代真可怕,还行
这个一星是给出版社狗屎装帧和定价的,很差
严重失望被《小王子》甩了几条大街,还行
就记住了一句话如果你的愿望足够强烈那么全宇宙的力量都会来帮助你,还行
这样的书一定是能流传世界的因为这是一个童话故事没有人不喜欢童话故事但是关键的是你还相信童话故事吗你还相信当你全力做一件事情的时候整个宇宙都会帮助你吗你还相信世界之魂就是你自己的灵魂吗你还相信只要一直追随天命你总会得到你想要的吗你还相信你所见之物都是宇宙给你的预兆到最后你会顿悟宇宙就在你心里吗我想我是相信的看到最后我突然想起以前记过的一句话我们永远都不该停止探索在我们探索的最后我们将到达我们所开始的地方并且第一次了解这片地方,力荐
如果两年前看这本书我大概不会有什么强烈的感觉但两年后的今天能看懂作者的每一句话表面上都是非常简单的道理但正是因为太简单了你就不再愿意相信它每个人的金字塔都在等待着他们但如果你一开始就知道金字塔下并没有财宝还会不远万里去看它吗,力荐
万物为一羊群水晶沙漠预兆马克图伯注定炼金元精=世界灵魂长命液哲人石先知之女法蒂玛金字塔埃及榕幸福的秘密在于欣赏世界上所有的奇观异景同时永远不要忘记汤匙里的两滴油追寻中的每一刻都是与上帝和永恒相遇的时刻渴死在椰枣树已经出现在地平线上之时炼金术士就是要把精神的完美带到物质的结构南柯梦,推荐
